block_height,timestamp,moment_id,price,seller_id
12105773,1613863782,2432266,27.00000000,14691755231517661232
12105773,1613863782,1160680,249.00000000,4951815188424438850
12105774,1613863784,2485265,25.00000000,16371473588150037232
12105774,1613863784,309255,315.00000000,7381847582037962103
12105774,1613863784,1829762,28.00000000,4553383817881966718
12105774,1613863784,2311469,16.00000000,12922724792607278537
12105774,1613863784,1106083,12.00000000,1934272068137132473
12105774,1613863784,2474718,8.00000000,15219287746949596055
12105774,1613863784,2446662,98.00000000,9204728963240806858
12105774,1613863784,1408877,50.00000000,2204612321945078003
12105774,1613863784,1402625,30.00000000,17550274068498944145
12105774,1613863784,1632708,30.00000000,4777331060679344670
12105774,1613863784,529625,59.00000000,3067085112044866684
12105774,1613863784,1703919,30.00000000,9515663353069137253
12105774,1613863784,1302013,45.00000000,15920128011634005378
12105774,1613863784,142086,425.00000000,17896103431263288470
12105774,1613863784,1920095,29.00000000,1805732287484555620
12105775,1613863787,1438513,29.00000000,8943304058907785309
12105775,1613863787,2324208,11.00000000,680738166534415030
12105775,1613863787,1674942,54.00000000,10473711776311765938
12105775,1613863787,1629532,30.00000000,4777331060679344670
12105775,1613863787,2558392,7.00000000,5766234432414809548
12105775,1613863787,825331,300.00000000,10440048723453973988
12105775,1613863787,1461484,35.00000000,16927533740767442330
12105775,1613863787,1817815,28.00000000,15927896103817708082
12105775,1613863787,2482769,25.00000000,572733992694532475
12105775,1613863787,675987,1449.00000000,5750758671896123663
12105775,1613863787,1183384,54.00000000,14548070344456636127
12105776,1613863789,1808048,54.00000000,16237305302025592032
12105776,1613863789,1539289,55.00000000,17809235189870927403
12105776,1613863789,1527450,55.00000000,16474485767825383653
12105776,1613863789,2499846,14.00000000,5199556443150269218
12105776,1613863789,1103064,35.00000000,18243661072024075414
12105776,1613863789,1663859,10.00000000,8525081657977472619
12105776,1613863789,2238838,35.00000000,13586761967338197981
12105776,1613863789,730199,125.00000000,1343262550704480861
12105776,1613863789,1537254,55.00000000,12615927453071486368
12105776,1613863789,1586870,55.00000000,1309291871730691502
12105776,1613863789,798358,68.00000000,11505397734977562400
12105777,1613863792,168125,88.00000000,16392756191378649307
12105777,1613863792,286185,1000.00000000,12444796552043437110
12105777,1613863792,1801281,55.00000000,5689717519026024514
12105777,1613863792,1263427,35.00000000,17212011467384946077
12105777,1613863792,1591318,55.00000000,14048728042159987583
12105777,1613863792,2616846,29.00000000,18183460382875935368
12105777,1613863792,1674386,55.00000000,16586300347132247568
12105777,1613863792,1625233,30.00000000,9515663353069137253
12105777,1613863792,1673865,55.00000000,5669836437632947787
12105777,1613863792,1809458,55.00000000,18339172249200067226
12105777,1613863792,1011456,55.00000000,15920128011634005378
12105777,1613863792,1522160,55.00000000,4069718433273974278
12105778,1613863794,1673438,55.00000000,3322613924244773872
12105778,1613863794,1674082,55.00000000,9378524749901844050
12105778,1613863794,1666091,10.00000000,16748138931244232060
12105778,1613863794,1789545,56.00000000,11417546917062780667
12105779,1613863797,1959590,172.00000000,2063887716740668931
12105779,1613863797,991997,39.00000000,8343027481100886485
12105779,1613863797,1588940,57.00000000,383250814340189898
12105779,1613863797,2535436,21.00000000,14661661376611171058
12105779,1613863797,1344643,11.00000000,1626869636381239898
12105779,1613863797,2554014,78.00000000,14324257227705123478
12105779,1613863797,1810155,55.00000000,3636007845335993898
12105779,1613863797,2250906,13.00000000,17197551876485622080
12105779,1613863797,1586950,55.00000000,15288181237876168547
12105780,1613863800,1673938,55.00000000,3322613924244773872
12105780,1613863800,1915999,28.00000000,12053556482818196113
12105781,1613863802,1364036,41.00000000,11652437730280116284
12105781,1613863802,2274583,17.00000000,7370597660555845475
12105781,1613863802,1653867,30.00000000,4777331060679344670
12105781,1613863802,776709,1400.00000000,16342174931993951002
12105781,1613863802,2423395,30.00000000,17417095532861294990
12105782,1613863805,1830769,25.00000000,16871766285766661043
12105782,1613863805,1369059,15.00000000,9935847197752754180
12105782,1613863805,2071338,122.00000000,17490848878197368797
12105782,1613863805,101855,1500.00000000,5999975346168685635
12105783,1613863807,269453,50.00000000,1128299466733653281
12105783,1613863807,262340,190.00000000,17514971462981860660
12105783,1613863807,2343481,30.00000000,10046766144585682797
12105783,1613863807,2134615,50.00000000,12822563009946542318
12105783,1613863807,1533098,10.00000000,10180081250894114005
12105783,1613863807,2196327,17.00000000,14386909127300542775
12105783,1613863807,1381841,40.00000000,12890579173720346747
12105783,1613863807,1268415,45.00000000,7020301107848013968
12105783,1613863807,2064432,10.00000000,10673387310391256375
12105783,1613863807,2565232,17.00000000,10200937330181755482
12105783,1613863807,1818086,27.00000000,10112927021914803508
12105783,1613863807,1227415,49.00000000,5378780477726263334
12105783,1613863807,2324804,9.00000000,7370597660555845475
12105783,1613863807,1204815,99.00000000,3574868622803500301
12105784,1613863810,1747879,12.00000000,14379994137363829432
12105785,1613863812,1912761,25.00000000,737869913675855012
12105785,1613863812,1185108,215.00000000,790236114821713008
12105785,1613863812,1913672,27.00000000,12053556482818196113
12105785,1613863812,640067,69.00000000,169536063906707215
12105785,1613863812,2386066,7.00000000,1407228339708253105
12105786,1613863815,1702046,30.00000000,4777331060679344670
12105786,1613863815,1971885,13.00000000,4342469205465616379
12105786,1613863815,1913921,27.00000000,12053556482818196113
12105786,1613863815,1344654,11.00000000,1626869636381239898
12105786,1613863815,2470831,10.00000000,15920128011634005378
12105786,1613863815,2473426,19.00000000,15097985077623638799
12105786,1613863815,1341671,39.00000000,14432493001266981333
12105786,1613863815,2339280,45.00000000,17617479001645275626
12105786,1613863815,1659115,14.00000000,14249322107523266316
12105786,1613863815,1042996,80.00000000,12871264942134446906
12105787,1613863818,1332867,24.00000000,4471065444344223172
12105787,1613863818,687913,98.00000000,1343262550704480861
12105787,1613863818,2695890,466.00000000,10398181391960565598
12105788,1613863820,825788,240.00000000,16535253694665204030
12105790,1613863825,1632064,9.00000000,17616376183315482391
12105790,1613863825,2581405,21.00000000,14357612349167329082
12105790,1613863825,2408523,323.00000000,3132514842409578074
12105790,1613863825,1372274,185.00000000,1363767855894039539
12105791,1613863827,1701961,30.00000000,4777331060679344670
12105791,1613863827,2064651,10.00000000,6131246350208392243
12105791,1613863827,1475056,64.00000000,9388870458091881545
12105791,1613863827,2431270,35.00000000,1375868848489071344
12105791,1613863827,1706413,27.00000000,12053556482818196113
12105792,1613863830,2124611,31.00000000,9997002144359309144
12105792,1613863830,405905,935.00000000,17666110423804525242
12105792,1613863830,2331332,55.00000000,7099215918367808432
12105792,1613863830,386659,215.00000000,3737959120176960707
12105792,1613863830,1680646,27.00000000,3175461119256744479
12105792,1613863830,1807873,62.00000000,3565436286977121020
12105792,1613863830,1872913,17.00000000,15625131395321205273
12105792,1613863830,94526,240.00000000,18139406433767999053
12105792,1613863830,1706347,25.00000000,15025980585329874622
12105793,1613863835,2485149,8.00000000,7929635526191875583
12105793,1613863835,1216546,49.00000000,14691755231517661232
12105793,1613863835,2618958,30.00000000,17197551876485622080
12105793,1613863835,2622444,15.00000000,11209933347500597300
12105793,1613863835,2603166,13.00000000,2446724604963145096
12105793,1613863835,1312227,30.00000000,13537076499877421416
12105793,1613863835,1916036,30.00000000,17237914449307402546
12105793,1613863835,2344753,15.00000000,1978278925338826331
12105793,1613863835,2230541,9.00000000,12641646629480986196
12105793,1613863835,1705334,30.00000000,6186672699041017198
12105793,1613863835,2507750,72.00000000,17867316473767149150
12105793,1613863835,1275519,25.00000000,8622825069252366812
12105793,1613863835,2318915,10.00000000,12843916350190450203
12105793,1613863835,2153978,18.00000000,14495451774217249015
12105793,1613863835,2372737,12.00000000,6467850696488100979
12105793,1613863835,1859603,17.00000000,16429592377862774211
12105794,1613863838,2473320,8.00000000,1811133060008002360
12105794,1613863838,1025669,68.00000000,17745172698756255635
12105794,1613863838,1659756,7.00000000,8837947520902260807
12105794,1613863838,2406870,34.00000000,1300298011736980472
12105794,1613863838,2309659,73.00000000,15144648147764915608
12105794,1613863838,2554352,9.00000000,7077529686629292617
12105794,1613863838,1632670,30.00000000,3389699494101897594
12105794,1613863838,1383444,35.00000000,5725863127823734673
12105794,1613863838,1537402,15.00000000,9062425958358553241
12105794,1613863838,2535588,21.00000000,758912891007897515
12105795,1613863840,1202690,60.00000000,9742781400941084209
12105795,1613863840,1643660,30.00000000,4777331060679344670
12105795,1613863840,2726198,308.00000000,9720929992614784650
12105795,1613863840,1236285,48.00000000,14398300458717494531
12105795,1613863840,1824764,28.00000000,11986030443765008372
12105795,1613863840,1137368,43.00000000,14089727405991194125
12105795,1613863840,2124655,32.00000000,15990107732047473316
12105796,1613863843,1625691,20.00000000,16771089543051927664
12105796,1613863843,2525277,10.00000000,15204879221234413444
12105796,1613863843,691399,239.00000000,17558505616947168847
12105796,1613863843,2264178,13.00000000,15314439640611822003
12105796,1613863843,1401262,35.00000000,11715682397092327638
12105796,1613863843,2486583,25.00000000,7008711600309237564
12105796,1613863843,2189541,26.00000000,13348903404684565829
12105796,1613863843,2301932,52.00000000,2204612321945078003
12105796,1613863843,2177258,20.00000000,673933474540626792
12105796,1613863843,1931193,59.00000000,18172320610960498038
12105797,1613863845,1300699,17.00000000,11761403151254673850
12105797,1613863845,2604474,36.00000000,14113135023023689238
12105797,1613863845,1116577,399.00000000,5263511245717645232
12105797,1613863845,1141741,220.00000000,4941836793596816640
12105797,1613863845,2505247,14.00000000,1918653400201826152
12105797,1613863845,375094,100.00000000,11120510865651209401
12105797,1613863845,1301459,20.00000000,7422232167661782530
12105797,1613863845,1733927,11.00000000,11049346019515411338
12105797,1613863845,1699259,60.00000000,17537938727607543296
12105797,1613863845,1765783,8.00000000,13348903404684565829
12105798,1613863850,2467040,220.00000000,16967793819687089791
12105798,1613863850,2547847,270.00000000,9742781400941084209
12105798,1613863850,1980729,19.00000000,16542879825538542413
12105798,1613863850,1625323,36.00000000,17263676529490896125
12105798,1613863850,1823356,33.00000000,737869913675855012
12105798,1613863850,631651,100.00000000,13588428384759272303
12105798,1613863850,943351,345.00000000,4010429511020345989
12105798,1613863850,1368987,15.00000000,9935847197752754180
12105798,1613863850,1370385,157.00000000,11693619228180940875
12105798,1613863850,1373284,35.00000000,3801568644179557042
12105798,1613863850,1914326,8.00000000,8590699444614161136
12105798,1613863850,1717411,34.00000000,6147878657288294687
12105798,1613863850,1613555,29.00000000,1468855678596183923
12105798,1613863850,2153517,37.00000000,10194552167695405479
12105799,1613863853,980875,1600.00000000,12592019750944136273
12105799,1613863853,2661244,309.00000000,9819365283689644549
12105799,1613863853,1136876,123.00000000,17333656571270345174
12105800,1613863855,1501152,60.00000000,18295785411657431081
12105800,1613863855,1381447,12.00000000,18340589216818980459
12105800,1613863855,1207547,95.00000000,17737872866051869287
12105800,1613863855,2072409,120.00000000,17558505616947168847
12105800,1613863855,1638309,17.00000000,14249322107523266316
12105800,1613863855,85429,845.00000000,11156685633076442688
12105801,1613863858,2573719,17.00000000,17041794994049838693
12105801,1613863858,2527737,10.00000000,7538771923753720788
12105801,1613863858,1373282,35.00000000,3490339149199092425
12105801,1613863858,2416750,30.00000000,1677443958808228719
12105801,1613863858,2163578,14.00000000,15340290404969911739
12105801,1613863858,422747,489.00000000,14162896735435732266
12105801,1613863858,1704502,32.00000000,13858312513969210587
12105801,1613863858,1751576,34.00000000,9472514475425570432
12105801,1613863858,636629,330.00000000,7400737187011721031
12105801,1613863858,1590128,14.00000000,9911098961558540931
12105801,1613863858,2486017,10.00000000,2548095874486092964
12105802,1613863860,790195,750.00000000,12042087243813495825
12105802,1613863860,1920407,29.00000000,1805732287484555620
12105802,1613863860,2485250,25.00000000,2907667185189909074
12105802,1613863860,2343079,30.00000000,359094684067009092
12105802,1613863860,842042,170.00000000,14670074191215856874
12105802,1613863860,1784437,11.00000000,13575643355381885602
12105802,1613863860,2658105,269.00000000,16857592759566862994
12105802,1613863860,1341085,45.00000000,12094372344218323889
12105802,1613863860,2514558,23.00000000,1154231450081157893
12105803,1613863862,2550278,50.00000000,3773231408522233347
12105803,1613863862,1185140,425.00000000,17263676529490896125
12105803,1613863862,2047813,80.00000000,6936200048555278740
12105804,1613863865,2322766,10.00000000,11688559865303398258
12105805,1613863868,2090501,15.00000000,6638426287904020542
12105805,1613863868,731820,311.00000000,2513032708899337618
12105805,1613863868,1914378,29.00000000,4879176520565845918
12105805,1613863868,1497471,19.00000000,737869913675855012
12105805,1613863868,210530,1450.00000000,18113972450035238106
12105805,1613863868,1438467,14.00000000,13033068579598073069
12105805,1613863868,992855,30.00000000,6831633045246694457
12105805,1613863868,1866637,16.00000000,15280974780176328190
12105805,1613863868,70755,400.00000000,9044243431858905011
12105805,1613863868,1490879,16.00000000,12306043478889099799
12105805,1613863868,744502,240.00000000,16602632789823092058
12105806,1613863870,881274,16.00000000,1387639880566519276
12105806,1613863870,2561941,14.00000000,18066482599520136734
12105806,1613863870,2196097,29.00000000,14613237299193272877
12105806,1613863870,824685,249.00000000,11531216454545620748
12105806,1613863870,2487975,25.00000000,10685832939773741762
12105806,1613863870,1656481,30.00000000,4777331060679344670
12105807,1613863872,2053357,11.00000000,2127181236036204700
12105808,1613863875,1919916,29.00000000,17237914449307402546
12105808,1613863875,1589022,15.00000000,9935847197752754180
12105808,1613863875,1866224,39.00000000,8424788060513559371
12105808,1613863875,2724628,316.00000000,1530070529879792574
12105808,1613863875,238869,490.00000000,11439436267223791877
12105808,1613863875,2452675,52.00000000,5638009294289892466
12105808,1613863875,1691127,80.00000000,15976516076441490001
12105808,1613863875,1383383,35.00000000,11715682397092327638
12105808,1613863875,2483542,25.00000000,4502838640771635588
12105808,1613863875,2235751,39.00000000,9436668324252706886
12105809,1613863877,352104,116.00000000,11321715399776079145
12105809,1613863877,2175307,21.00000000,6581777375679526228
12105809,1613863877,2538207,10.00000000,4097387862102866600
12105809,1613863877,949038,470.00000000,16414607782142301607
12105809,1613863877,1204855,99.00000000,9736449908178031135
12105810,1613863880,1699784,8.00000000,3458723254107292584
12105810,1613863880,2430196,35.00000000,18073610591833280879
12105810,1613863880,1540063,14.00000000,11054882151653195232
12105810,1613863880,1591778,15.00000000,13636474081550190184
12105811,1613863883,2303229,60.00000000,4830601927120873615
12105811,1613863883,1431161,71.00000000,12306043478889099799
12105812,1613863885,2433855,500.00000000,118748865327414892
12105813,1613863888,1266932,449.00000000,9397514874016120672
12105813,1613863888,2295378,52.00000000,4400301022537488712
12105813,1613863888,1411030,18.00000000,14061542283553464540
12105813,1613863888,2482235,27.00000000,6524900032338168037
12105813,1613863888,2266118,13.00000000,18339172249200067226
12105814,1613863890,1914387,29.00000000,17237914449307402546
12105815,1613863893,1913870,32.00000000,914374157318693810
12105815,1613863893,1472961,12.00000000,17954412479039569149
12105815,1613863893,592019,470.00000000,8798592476868330150
12105815,1613863893,1914128,29.00000000,17237914449307402546
12105815,1613863893,581937,1199.00000000,7897271569588022686
12105815,1613863893,1682135,29.00000000,8242208996727782747
12105815,1613863893,2417286,29.00000000,14691755231517661232
12105816,1613863895,1234491,89.00000000,18148464603875136696
12105816,1613863895,2621713,14.00000000,13137400373730254589
12105816,1613863895,1740782,10.00000000,8622825069252366812
12105816,1613863895,1809609,59.00000000,13194987218455157231
12105816,1613863895,1724839,9.00000000,6467850696488100979
12105816,1613863895,1970733,175.00000000,9867336753768530747
12105816,1613863895,2420171,34.00000000,11284932397799211490
12105816,1613863895,1236238,51.00000000,9517560881469671855
12105817,1613863901,1826408,27.00000000,18101383883013073711
12105817,1613863901,1593569,31.00000000,17224670635667458392
12105817,1613863901,696787,990.00000000,4572485376516784672
12105817,1613863901,1592031,14.00000000,12871264942134446906
12105817,1613863901,1388786,106.00000000,14551481072174709778
12105817,1613863901,2729902,303.00000000,14239118823174391075
12105817,1613863901,2646080,15.00000000,6609670716839482430
12105817,1613863901,623578,190.00000000,12027517608993555978
12105817,1613863901,2379003,7.00000000,5638009294289892466
12105817,1613863901,1991905,11.00000000,4097387862102866600
12105817,1613863901,2711930,287.00000000,9308972091999900600
12105817,1613863901,1658896,29.00000000,5459082282730702987
12105817,1613863901,1918962,324.00000000,9472514475425570432
12105817,1613863901,88110,600.00000000,5151312778566721063
12105817,1613863901,1797520,238.00000000,17532581370902697198
12105817,1613863901,2489203,183.00000000,10599323302030392984
12105817,1613863901,1626275,46.00000000,14864757424847173592
12105818,1613863904,1832145,34.00000000,6609670716839482430
12105818,1613863904,2419702,30.00000000,12655313483753936558
12105818,1613863904,2223122,35.00000000,1194928542518618659
12105819,1613863906,1913979,33.00000000,4739898543021503679
12105819,1613863906,2637106,10.00000000,5598216750613990834
12105819,1613863906,1625287,35.00000000,1375868848489071344
12105819,1613863906,1189573,60.00000000,1363767855894039539
12105819,1613863906,2553262,77.00000000,5076047457035744769
12105820,1613863909,1662565,13.00000000,737869913675855012
12105820,1613863909,2420329,30.00000000,14691755231517661232
12105820,1613863909,1422613,29.00000000,6230956558062626546
12105820,1613863909,1991709,19.00000000,5075289871336333647
12105820,1613863909,1396731,35.00000000,11715682397092327638
12105821,1613863911,541251,50.00000000,14812712491330936079
12105821,1613863911,1196740,6.00000000,11387443648007739043
12105821,1613863911,1460724,128.00000000,6023643538125332660
12105821,1613863911,2198294,499.00000000,2173822519645305874
12105821,1613863911,2519967,119.00000000,448000980459526407
12105822,1613863914,604412,120.00000000,13413953069963185390
12105822,1613863914,1914415,30.00000000,17237914449307402546
12105822,1613863914,1307578,59.00000000,11603353227792577856
12105822,1613863914,1832986,24.00000000,14056696152715922633
12105822,1613863914,121854,119.00000000,6563326296666185957
12105822,1613863914,606003,137.00000000,2927426146789819395
12105822,1613863914,252762,875.00000000,4636048132936015050
12105823,1613863916,1511228,54.00000000,15352430253334086681
12105823,1613863916,2188127,16.00000000,15340290404969911739
12105823,1613863916,2469341,219.00000000,6423427746132868961
12105823,1613863916,1402020,30.00000000,9461264037019335534
12105823,1613863916,2529743,12.00000000,4252037708245493148
12105823,1613863916,2538883,10.00000000,910124370950859515
12105823,1613863916,2508648,32.00000000,1154231450081157893
12105823,1613863916,1331540,63.00000000,2815522309222542825
12105823,1613863916,641271,85.00000000,4468763048916352687
12105823,1613863916,1402348,9.00000000,9909066786127744132
12105824,1613863919,2046436,89.00000000,2759539948425444801
12105824,1613863919,1809603,53.00000000,12822563009946542318
12105824,1613863919,1395034,9.00000000,9319393949744145717
12105824,1613863919,1913674,30.00000000,4777331060679344670
12105824,1613863919,1340637,40.00000000,4218452639645777494
12105825,1613863921,1205475,99.00000000,16649371788394733289
12105825,1613863921,1754469,13.00000000,9019777037629343248
12105825,1613863921,1539276,59.00000000,640518866171981889
12105826,1613863924,2155551,12.00000000,11674497972671512345
12105826,1613863924,2416873,29.00000000,14691755231517661232
12105827,1613863926,1390496,39.00000000,5562940276358787510
12105827,1613863926,329732,139.00000000,11298456590935891346
12105827,1613863926,2094221,12.00000000,2819239770843453566
12105827,1613863926,403105,845.00000000,10179830737992009674
12105827,1613863926,694279,250.00000000,15974989659671685044
12105827,1613863926,1738606,11.00000000,11234069954828956768
12105828,1613863929,1293513,1150.00000000,4927120065279475667
12105828,1613863929,2539294,10.00000000,11097104380325196485
12105828,1613863929,1569081,15.00000000,9062425958358553241
12105828,1613863929,2344116,16.00000000,6385696643545885894
12105828,1613863929,1363842,12.00000000,17345462788817929037
12105828,1613863929,1051636,298.00000000,2008706205048166013
12105828,1613863929,991731,49.00000000,10112502127264115120
12105828,1613863929,661084,410.00000000,4341136834645385687
12105828,1613863929,2073203,120.00000000,897507468592691587
12105828,1613863929,979781,638.00000000,2206986894215736188
12105829,1613863931,1422080,29.00000000,6230956558062626546
12105829,1613863931,1363973,40.00000000,8834512554005442481
12105829,1613863931,1985112,34.00000000,6438625199590557247
12105830,1613863934,1976977,15.00000000,16332584759987487775
12105830,1613863934,2010398,20.00000000,3314583859796965809
12105830,1613863934,1261963,16.00000000,8712701174837513885
12105830,1613863934,1483888,14.00000000,11054882151653195232
12105830,1613863934,1306542,59.00000000,10244819532479735191
12105831,1613863936,2550410,11.00000000,8189682122395216859
12105832,1613863939,1533663,10.00000000,1208056418079680545
12105832,1613863939,963023,117.00000000,7631489037002533045
12105832,1613863939,2655878,274.00000000,10046766144585682797
12105833,1613863945,2220185,10.00000000,3766416452549499074
12105833,1613863945,736994,59.00000000,17604945887599071541
12105833,1613863945,971486,186.00000000,7195661308453461090
12105833,1613863945,1282469,45.00000000,4391583786180806513
12105833,1613863945,1009415,78.00000000,15489903461461267214
12105833,1613863945,1731315,16.00000000,1816228748998158567
12105833,1613863945,1874041,42.00000000,2955161072971773319
12105833,1613863945,552016,280.00000000,12655313483753936558
12105833,1613863945,1598985,26.00000000,12871264942134446906
12105833,1613863945,1593666,29.00000000,16649249929246717424
12105833,1613863945,764052,235.00000000,2513004777436486133
12105834,1613863948,2055944,11.00000000,17260911012051197644
12105834,1613863948,251772,103.00000000,1029261089434038131
12105834,1613863948,1658659,35.00000000,17263676529490896125
12105834,1613863948,1798213,21.00000000,18145247575253043761
12105834,1613863948,2637818,12.00000000,8219146758661386643
12105834,1613863948,1523498,13.00000000,10297591379405126087
12105834,1613863948,2674508,308.00000000,3317535906238319818
12105834,1613863948,1308004,35.00000000,5964881454768866192
12105834,1613863948,679453,950.00000000,18335561570094583887
12105834,1613863948,1208781,75.00000000,17212011467384946077
12105834,1613863948,1987636,20.00000000,984623603966954324
12105834,1613863948,1910746,9.00000000,5548816180800177464
12105835,1613863951,1541019,250.00000000,10898604495179858738
12105835,1613863951,1503523,63.00000000,17322285792981496485
12105835,1613863951,1162945,35.00000000,9742781400941084209
12105836,1613863953,1126691,90.00000000,1043610309205766371
12105836,1613863953,1506873,90.00000000,13719391667947831726
12105836,1613863953,614420,63.00000000,15099335541083339007
12105837,1613863956,37756,140.00000000,1200524762698008266
12105837,1613863956,1706797,39.00000000,17263676529490896125
12105837,1613863956,2044480,95.00000000,2210063055415589403
12105837,1613863956,2522356,25.00000000,4779560906086085030
12105838,1613863958,1375061,55.00000000,12306043478889099799
12105838,1613863958,2447582,26.00000000,9284488511610796030
12105839,1613863960,1323468,79.00000000,1530070529879792574
12105839,1613863960,1913618,30.00000000,7077529686629292617
12105839,1613863960,2464182,10.00000000,7615976486592029995
12105839,1613863960,2512767,59.00000000,17322285792981496485
12105839,1613863960,1736940,16.00000000,17322285792981496485
12105840,1613863963,873322,470.00000000,6023643538125332660
12105840,1613863963,1911018,320.00000000,5950440253565805453
12105840,1613863963,2309174,74.00000000,12891163648314976886
12105840,1613863963,2076415,120.00000000,2005440554287250144
12105840,1613863963,300881,344.00000000,8344273277311401774
12105841,1613863965,1053303,69.00000000,7276448801211170822
12105841,1613863965,338066,297.00000000,2210063055415589403
12105841,1613863965,1935350,10.00000000,5944853760733799843
12105841,1613863965,2608732,34.00000000,8432799184216739340
12105841,1613863965,551126,279.00000000,8838386923453478471
12105841,1613863965,1916056,33.00000000,14691755231517661232
12105842,1613863968,1683610,30.00000000,14864757424847173592
12105842,1613863968,1932730,12.00000000,1407228339708253105
12105842,1613863968,2178585,17.00000000,4556308162272535649
12105842,1613863968,1699723,7.00000000,13009372603448853732
12105842,1613863968,1179800,72.00000000,15656716079279149428
12105842,1613863968,1504061,16.00000000,12822563009946542318
12105842,1613863968,2459301,53.00000000,10042874184376030875
12105843,1613863970,1678742,30.00000000,9143609818757418520
12105843,1613863970,795684,275.00000000,15465603970543882509
12105844,1613863973,531672,345.00000000,13799252709808428575
12105844,1613863973,2381851,9.00000000,14415376899341509881
12105844,1613863973,1913680,30.00000000,15301009169692882643
12105844,1613863973,2318961,12.00000000,9750320386809443423
12105845,1613863975,1236282,50.00000000,3823642361810315905
12105845,1613863975,2423145,33.00000000,11715682397092327638
12105845,1613863975,2313075,84.00000000,497265595938565632
12105845,1613863975,1914034,34.00000000,17237914449307402546
12105845,1613863975,965117,43.00000000,7077019397823956041
12105845,1613863975,181341,795.00000000,16392756191378649307
12105845,1613863975,2529808,12.00000000,9289435587925655442
12105846,1613863978,770849,455.00000000,14909240008573115787
12105846,1613863978,2284421,60.00000000,2557719251054773222
12105846,1613863978,1268884,10.00000000,15095662000125218985
12105846,1613863978,512517,350.00000000,15042560880437555340
12105846,1613863978,1786610,10.00000000,12247390235522206374
12105847,1613863981,1614255,82.00000000,2758254557289047343
12105847,1613863981,621399,316.00000000,17545114732115998504
12105847,1613863981,1477027,66.00000000,12539717181977180631
12105847,1613863981,606519,50.00000000,15888191901268384932
12105847,1613863981,1077686,40.00000000,17745172698756255635
12105847,1613863981,2064150,11.00000000,16397930998363794362
12105847,1613863981,713789,325.00000000,14075275597021073529
12105847,1613863981,1775875,55.00000000,2204612321945078003
12105847,1613863981,1856651,40.00000000,1816228748998158567
12105848,1613863983,744830,54.00000000,7384729964424837750
12105848,1613863983,1589174,15.00000000,13636474081550190184
12105848,1613863983,379114,69.00000000,7100582275640295219
12105848,1613863983,1579590,7.00000000,11387443648007739043
12105848,1613863983,1647527,35.00000000,7256321582891936175
12105848,1613863983,1522738,19.00000000,7282998429562145086
12105849,1613863986,597819,619.00000000,16887462447586407583
12105849,1613863986,433495,299.00000000,15461771509879366629
12105849,1613863986,2382981,7.00000000,4375160517083656278
12105849,1613863986,1658640,35.00000000,14222736271315526377
12105849,1613863986,1177881,75.00000000,5722175781534713535
12105849,1613863986,1811735,90.00000000,9273020782773936927
12105849,1613863986,742764,97.00000000,2843192637272401672
12105849,1613863986,1607470,10.00000000,4556308162272535649
